Date,Open,High,Low,Close,Volume
2021-02-16,229.47000122070312,229.6300048828125,224.7899932861328,225.8300018310547,22999500
2021-02-17,223.61000061035156,224.74000549316406,220.9600067138672,224.05999755859375,25042300
2021-02-18,222.33999633789062,222.89999389648438,219.38999938964844,220.58999633789062,24501500
2021-02-19,222.4600067138672,226.3000030517578,222.1699981689453,225.19000244140625,31238200
2021-02-22,223.50999450683594,226.38999938964844,222.97999572753906,223.72999572753906,23272100
2021-02-23,220.9600067138672,222.97999572753906,215.55999755859375,221.75999450683594,38646800
2021-02-24,222.6199951171875,227.4499969482422,221.7100067138672,227.0,27584900
2021-02-25,226.7899932861328,227.58999633789062,218.00999450683594,218.61000061035156,49961400
2021-02-26,219.52000427246094,222.22999572753906,214.80999755859375,218.30999755859375,47734200
2021-03-01,223.47999572753906,226.7100067138672,222.94000244140625,226.07000732421875,26161000
2021-03-02,225.7899932861328,225.9600067138672,221.5500030517578,221.72000122070312,26895400
2021-03-03,222.4199981689453,224.25999450683594,219.2100067138672,219.32000732421875,33407600
2021-03-04,218.50999450683594,220.69000244140625,209.42999267578125,213.19000244140625,59126500
2021-03-05,216.88999938964844,218.14999389648438,207.2100067138672,217.7100067138672,53204300
2021-03-08,219.36000061035156,222.27000427246094,217.6699981689453,218.74000549316406,40619700
2021-03-09,222.41000366210938,224.99000549316406,220.9199981689453,223.33999633789062,32247300
2021-03-10,225.60000610351562,228.97000122070312,225.1999969482422,227.22000122070312,36812000
2021-03-11,229.5500030517578,232.27999877929688,228.7899932861328,232.22000122070312,25256700
2021-03-12,231.99000549316406,234.14999389648438,231.3699951171875,233.58999633789062,23732200
2021-03-15,233.33999633789062,234.52999877929688,231.91000366210938,234.4199981689453,21497400
2021-03-16,234.02000427246094,234.08999633789062,229.1199951171875,230.5,24675000
2021-03-17,228.97000122070312,232.82000732421875,227.36000061035156,232.30999755859375,29422600
2021-03-18,230.8000030517578,232.92999267578125,224.61000061035156,225.24000549316406,35637200
2021-03-19,224.57000732421875,228.60000610351562,222.9499969482422,226.94000244140625,40855600
2021-03-22,227.67999267578125,228.10000610351562,224.10000610351562,225.22999572753906,26128400
2021-03-23,223.16000366210938,223.86000061035156,216.02999877929688,217.05999755859375,43660700
2021-03-24,219.86000061035156,221.3300018310547,212.0399932861328,212.0399932861328,47270200
2021-03-25,209.33999633789062,217.52000427246094,208.02999877929688,216.66000366210938,59244600
2021-03-26,218.9600067138672,220.67999267578125,215.9600067138672,220.61000061035156,34452600
2021-03-29,219.00999450683594,220.92999267578125,214.0800018310547,214.39999389648438,38078800
2021-03-30,214.38999938964844,218.67999267578125,213.13999938964844,218.00999450683594,36205400
2021-03-31,219.1699981689453,222.39999389648438,219.1199951171875,220.94000244140625,34800100
2021-04-01,222.39999389648438,223.89999389648438,222.02000427246094,223.74000549316406,29799200
2021-04-05,226.39999389648438,226.5399932861328,223.57000732421875,224.97000122070312,27826600
2021-04-06,225.0,226.69000244140625,223.83999633789062,224.30999755859375,24907800
2021-04-07,224.22999572753906,224.3699951171875,219.94000244140625,220.69000244140625,26233700
2021-04-08,221.83999633789062,222.82000732421875,219.38999938964844,222.55999755859375,23989400
2021-04-09,222.49000549316406,223.08999633789062,221.24000549316406,222.58999633789062,23267400
2021-04-12,222.72000122070312,222.92999267578125,220.39999389648438,221.72000122070312,20533900
2021-04-13,221.47999572753906,222.57000732421875,218.8300018310547,221.13999938964844,24608400
2021-04-14,221.8699951171875,226.0,221.8000030517578,223.32000732421875,27362000
2021-04-15,225.08999633789062,225.1199951171875,222.25999450683594,224.2899932861328,20587300
2021-04-16,225.39999389648438,225.67999267578125,223.00999450683594,224.64999389648438,23943000
2021-04-19,223.7100067138672,224.66000366210938,219.94000244140625,221.72999572753906,25285900
2021-04-20,220.77000427246094,221.6199951171875,215.24000549316406,217.19000244140625,35570800
2021-04-21,217.02000427246094,222.6199951171875,215.5,222.5,31147800
2021-04-22,223.25999450683594,225.3300018310547,220.77999877929688,221.5800018310547,31943700
2021-04-23,222.82000732421875,226.64999389648438,222.02000427246094,225.75999450683594,27999500
2021-04-26,227.0,228.69000244140625,226.75,228.11000061035156,19069200
2021-04-27,228.7100067138672,229.38999938964844,227.50999450683594,228.4499969482422,19648100
2021-04-28,228.0800018310547,229.49000549316406,227.10000610351562,228.83999633789062,16222700
2021-04-29,230.85000610351562,230.9499969482422,225.7899932861328,227.99000549316406,25500300
2021-04-30,225.72000122070312,227.8000030517578,224.13999938964844,224.88999938964844,27006000
2021-05-03,227.2100067138672,227.41000366210938,224.9199981689453,225.99000549316406,18693400
2021-05-04,224.60000610351562,226.13999938964844,220.9600067138672,223.2899932861328,26892700
2021-05-05,224.27999877929688,224.5399932861328,221.36000061035156,222.39999389648438,25139500
2021-05-06,222.64999389648438,222.80999755859375,218.63999938964844,222.58999633789062,27647300
2021-05-07,222.66000366210938,225.92999267578125,222.16000366210938,225.38999938964844,26172700
2021-05-10,225.22999572753906,225.6699981689453,219.58999633789062,219.66000366210938,28109100
2021-05-11,214.9199981689453,220.38999938964844,214.4199981689453,218.9600067138672,39519500
2021-05-12,217.10000610351562,218.77000427246094,211.5399932861328,211.85000610351562,42113400
2021-05-13,213.30999755859375,217.44000244140625,211.8000030517578,215.75,37739900
2021-05-14,217.94000244140625,221.41000366210938,215.67999267578125,221.02000427246094,25070400
2021-05-17,219.77999877929688,221.38999938964844,217.89999389648438,221.32000732421875,20048500
2021-05-18,221.38999938964844,223.24000549316406,219.47000122070312,219.63999938964844,24564500
2021-05-19,216.02999877929688,218.16000366210938,214.0500030517578,217.9499969482422,31202800
2021-05-20,218.27000427246094,219.8699951171875,216.3300018310547,219.39999389648438,24932800
2021-05-21,221.3300018310547,222.3699951171875,219.35000610351562,219.97000122070312,24213700
2021-05-24,221.17999267578125,222.4499969482422,220.0,221.39999389648438,18324200
2021-05-25,222.22999572753906,223.7100067138672,219.19000244140625,219.25999450683594,20514900
