Date,Open,High,Low,Close,Volume
2019-01-02,121.66000366210938,122.16000366210938,121.33999633789062,122.1500015258789,19841500
2019-01-03,122.29000091552734,123.86000061035156,122.2300033569336,123.54000091552734,21187000
2019-01-04,122.33999633789062,122.55999755859375,121.6500015258789,122.11000061035156,12970200
2019-01-07,122.62000274658203,122.6500015258789,121.62000274658203,121.75,8498100
2019-01-08,121.69000244140625,121.94000244140625,121.38999938964844,121.43000030517578,7737100
2019-01-09,121.26000213623047,121.43000030517578,120.80000305175781,121.23999786376953,9349200
2019-01-10,121.27999877929688,121.41000366210938,120.33999633789062,120.45999908447266,8222900
2019-01-11,120.83000183105469,121.2699966430664,120.68000030517578,120.93000030517578,5786900
2019-01-14,120.9000015258789,121.01000213623047,120.23999786376953,120.4800033569336,6730500
2019-01-15,120.55999755859375,120.56999969482422,119.94999694824219,120.04000091552734,8997400
2019-01-16,119.58999633789062,120.38999938964844,119.51000213623047,120.16000366210938,6048400
2019-01-17,120.22000122070312,120.52999877929688,119.88999938964844,120.19000244140625,8153400
2019-01-18,119.83999633789062,120.12000274658203,119.38999938964844,119.55999755859375,14106400
2019-01-22,120.30999755859375,120.72000122070312,120.06999969482422,120.37000274658203,8881100
2019-01-23,119.87999725341797,120.62000274658203,119.83000183105469,120.31999969482422,5776800
2019-01-24,120.91000366210938,121.26000213623047,120.70999908447266,121.11000061035156,7121900
2019-01-25,120.58999633789062,120.75,120.31999969482422,120.52999877929688,6460800
2019-01-28,120.54000091552734,120.94000244140625,120.41000366210938,120.41000366210938,6435800
2019-01-29,120.52999877929688,121.04000091552734,120.38999938964844,121.0199966430664,5750100
2019-01-30,120.83999633789062,120.9800033569336,120.33000183105469,120.93000030517578,10571300
2019-01-31,121.55000305175781,122.18000030517578,121.5,121.97000122070312,11843400
2019-02-01,121.4800033569336,121.56999969482422,120.83999633789062,120.95999908447266,12024600
2019-02-04,120.44000244140625,120.55000305175781,120.0199966430664,120.41999816894531,8966200
2019-02-05,120.7300033569336,121.2300033569336,120.66000366210938,120.97000122070312,6983300
2019-02-06,121.36000061035156,121.41000366210938,120.7300033569336,121.02999877929688,5184000
2019-02-07,121.45999908447266,121.91000366210938,121.2300033569336,121.83000183105469,8781000
2019-02-08,122.26000213623047,122.47000122070312,122.06999969482422,122.3499984741211,5885400
2019-02-11,121.86000061035156,122.18000030517578,121.75,121.87000274658203,4352800
2019-02-12,121.66000366210938,121.75,121.19999694824219,121.55999755859375,7939600
2019-02-13,121.1500015258789,121.38999938964844,120.91000366210938,121.0999984741211,4757700
2019-02-14,122.13999938964844,122.19999694824219,121.58000183105469,121.79000091552734,5868900
2019-02-15,121.55999755859375,122.0199966430664,121.54000091552734,121.9800033569336,5527200
2019-02-19,122.41999816894531,122.54000091552734,121.94999694824219,122.29000091552734,5872800
2019-02-20,121.94999694824219,122.08000183105469,121.58999633789062,121.94000244140625,4455800
2019-02-21,121.06999969482422,121.16000366210938,120.69999694824219,120.8499984741211,7382500
2019-02-22,121.47000122070312,121.94999694824219,121.41999816894531,121.56999969482422,6374600
2019-02-25,121.16999816894531,121.30000305175781,120.91999816894531,121.20999908447266,6293500
2019-02-26,121.7300033569336,121.81999969482422,121.36000061035156,121.80999755859375,6028900
2019-02-27,121.12000274658203,121.12999725341797,120.27999877929688,120.43000030517578,7737300
2019-02-28,120.55999755859375,120.62000274658203,119.70999908447266,120.0199966430664,9533400
2019-03-01,119.33000183105469,119.52999877929688,118.63999938964844,118.66000366210938,13541100
2019-03-04,119.29000091552734,119.7699966430664,119.05999755859375,119.58999633789062,9808500
2019-03-05,119.27999877929688,119.87000274658203,119.2699966430664,119.83999633789062,5595200
2019-03-06,119.91999816894531,120.5199966430664,119.88999938964844,120.27999877929688,7766700
2019-03-07,120.63999938964844,121.26000213623047,120.61000061035156,121.05999755859375,8187200
2019-03-08,121.12000274658203,121.69000244140625,120.8499984741211,121.56999969482422,7517600
2019-03-11,121.4000015258789,121.41999816894531,120.9800033569336,121.20999908447266,5157800
2019-03-12,121.30000305175781,122.2300033569336,121.26000213623047,122.05999755859375,6422300
2019-03-13,121.66000366210938,121.95999908447266,121.62000274658203,121.83000183105469,4386300
2019-03-14,121.69000244140625,121.76000213623047,120.91999816894531,120.94999694824219,8188400
2019-03-15,121.73999786376953,121.94999694824219,121.4000015258789,121.75,4302000
