Date,Open,High,Low,Close,Volume
2019-01-02,30.354999542236328,31.19499969482422,30.315000534057617,31.010000228881836,30885800
2019-01-03,30.219999313354492,30.239999771118164,29.405000686645508,29.44499969482422,49893400
2019-01-04,29.985000610351562,30.8799991607666,29.889999389648438,30.75,41535600
2019-01-07,30.75,31.235000610351562,30.68000030517578,31.024999618530273,23817200
2019-01-08,31.325000762939453,31.434999465942383,30.915000915527344,31.28499984741211,26005200
2019-01-09,31.454999923706055,31.854999542236328,31.420000076293945,31.690000534057617,28044800
2019-01-10,31.440000534057617,31.844999313354492,31.295000076293945,31.829999923706055,21868200
2019-01-11,31.645000457763672,31.790000915527344,31.575000762939453,31.770000457763672,15451200
2019-01-14,31.489999771118164,31.584999084472656,31.364999771118164,31.475000381469727,14483800
2019-01-15,31.575000762939453,32.01499938964844,31.520000457763672,31.950000762939453,28654000
2019-01-16,31.985000610351562,32.17499923706055,31.920000076293945,31.979999542236328,18937000
2019-01-17,31.864999771118164,32.369998931884766,31.780000686645508,32.185001373291016,20256800
2019-01-18,32.505001068115234,32.7400016784668,32.29499816894531,32.67499923706055,27303200
2019-01-22,32.40999984741211,32.46500015258789,31.8700008392334,32.125,29985000
2019-01-23,32.2599983215332,32.5,31.875,32.23500061035156,19152200
2019-01-24,32.349998474121094,32.619998931884766,32.334999084472656,32.505001068115234,28341800
2019-01-25,32.75,33.064998626708984,32.630001068115234,32.96500015258789,20061600
2019-01-28,32.474998474121094,32.53499984741211,32.255001068115234,32.525001525878906,19324800
2019-01-29,32.59000015258789,32.595001220703125,32.125,32.17499923706055,17147800
2019-01-30,32.709999084472656,33.27000045776367,32.564998626708984,33.17499923706055,33990600
2019-01-31,33.005001068115234,33.31999969482422,32.900001525878906,33.13999938964844,36501800
2019-02-01,33.154998779296875,33.51499938964844,33.10499954223633,33.334999084472656,19475600
2019-02-04,33.380001068115234,33.875,33.35499954223633,33.869998931884766,15208600
2019-02-05,33.98500061035156,34.2400016784668,33.94499969482422,34.154998779296875,24121400
2019-02-06,34.19499969482422,34.3650016784668,34.064998626708984,34.27000045776367,20379200
2019-02-07,33.95500183105469,34.099998474121094,33.56999969482422,33.79999923706055,29264000
