Date,VOO,CSPX.L,QQQ,VTI,EFA,IEMG,GLD,TLT,XLF,XLK,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA
2019-01-02,4891300.0,58019.0,58576700.0,5093200.0,38723200.0,18610800.0,12776200.0,19841500.0,62945000.0,30885800.0,148158800.0,35329300.0,31868000.0,159662000.0,28146200.0,508752000.0,174879000.0
2019-01-03,3329600.0,287542.0,74820200.0,5252900.0,35012600.0,17972900.0,15440800.0,21187000.0,65729700.0,49893400.0,365248800.0,42579100.0,41960000.0,139512000.0,22717900.0,705552000.0,104478000.0
2019-01-04,5100100.0,86487.0,74709300.0,4776900.0,47001700.0,21358500.0,13334000.0,12970200.0,64638400.0,41535600.0,234428400.0,44060600.0,46022000.0,183652000.0,29002100.0,585620000.0,110911500.0
2019-01-07,3706000.0,497565.0,52059300.0,4485100.0,30335900.0,16288600.0,7473600.0,8498100.0,48167000.0,23817200.0,219111200.0,35656100.0,47446000.0,159864000.0,20089300.0,709160000.0,113268000.0
2019-01-08,3546600.0,123117.0,49388700.0,3949400.0,26444600.0,19498600.0,7643100.0,7737100.0,90114700.0,26005200.0,164101200.0,31514400.0,35414000.0,177628000.0,26263800.0,786016000.0,105127500.0
2019-01-09,4565000.0,79492.0,46491700.0,6405100.0,34615300.0,25835100.0,10555900.0,9349200.0,61037100.0,28044800.0,180396400.0,32280800.0,26998000.0,126976000.0,22205900.0,617260000.0,81493500.0
2019-01-10,2813500.0,42799.0,38943400.0,2685700.0,33699300.0,19985100.0,6672000.0,8222900.0,48630500.0,21868200.0,143122800.0,30067600.0,26598000.0,130154000.0,16125000.0,523156000.0,90846000.0
2019-01-11,2551000.0,77772.0,30176600.0,3033800.0,40655600.0,14418700.0,8622400.0,5786900.0,44961600.0,15451200.0,108092800.0,28314200.0,30864000.0,93724000.0,12908000.0,874764000.0,75586500.0
2019-01-14,2653400.0,88689.0,30710200.0,2479400.0,28319800.0,14367400.0,6477100.0,6730500.0,50610600.0,14483800.0,129756800.0,28437100.0,28490000.0,120118000.0,20520300.0,730168000.0,78709500.0
2019-01-15,5103700.0,150342.0,40874200.0,4542100.0,35202700.0,12793100.0,7512500.0,8997400.0,59156500.0,28654000.0,114843600.0,31587600.0,37518000.0,119970000.0,24069000.0,617012000.0,90849000.0
2019-01-16,4066700.0,92164.0,33812200.0,2963100.0,38473900.0,61641600.0,6878100.0,6048400.0,72982400.0,18937000.0,122278800.0,29853900.0,38280000.0,127338000.0,18025700.0,470104000.0,70375500.0
2019-01-17,3059000.0,81469.0,39329000.0,4401100.0,28896000.0,18001500.0,8558500.0,8153400.0,55771300.0,20256800.0,119284800.0,28393000.0,24896000.0,84178000.0,15787900.0,493436000.0,55150500.0
2019-01-18,4943300.0,72105.0,57183200.0,4224900.0,39380800.0,22893200.0,10896000.0,14106400.0,58400200.0,27303200.0,135004000.0,37427600.0,44892000.0,120410000.0,31029600.0,651336000.0,362262000.0
2019-01-22,5786300.0,88801.0,56711700.0,5037900.0,36637900.0,24857000.0,7896500.0,8881100.0,79651700.0,29985000.0,121576000.0,32371300.0,39632000.0,128336000.0,22378700.0,661552000.0,181000500.0
2019-01-23,3076400.0,57777.0,38106100.0,3934200.0,21725600.0,16222400.0,5224900.0,5776800.0,44072000.0,19152200.0,92522400.0,25874300.0,25194000.0,104504000.0,20098400.0,591020000.0,187950000.0
2019-01-24,2197100.0,60330.0,32417800.0,3785200.0,21843800.0,16307400.0,5662500.0,7121900.0,25496900.0,28341800.0,101766000.0,23164800.0,29114000.0,81798000.0,20955500.0,708972000.0,120183000.0
2019-01-25,3677500.0,54847.0,36515900.0,2987300.0,31128800.0,16973600.0,11103300.0,6460800.0,63140000.0,20061600.0,134142000.0,31225600.0,23260000.0,98918000.0,22237200.0,1154572000.0,108744000.0
2019-01-28,2407800.0,346240.0,33491200.0,4371600.0,28738200.0,20562600.0,8522200.0,6435800.0,66894900.0,19324800.0,104768400.0,29476700.0,29334000.0,96754000.0,15508500.0,2511528000.0,96349500.0
2019-01-29,2436900.0,73960.0,30784200.0,2975100.0,23933700.0,12972600.0,11610200.0,5750100.0,29442100.0,17147800.0,166348800.0,31490500.0,19704000.0,92656000.0,17632100.0,1153932000.0,69325500.0
2019-01-30,6028400.0,82269.0,41346500.0,3060700.0,30465700.0,17808600.0,12104000.0,10571300.0,62076800.0,33990600.0,244439200.0,49471900.0,29452000.0,115676000.0,44613200.0,974228000.0,168754500.0
2019-01-31,5308100.0,164740.0,37258400.0,3932900.0,33012500.0,21869600.0,10209500.0,11843400.0,64021500.0,36501800.0,162958400.0,55636400.0,40232000.0,218206000.0,77233600.0,842852000.0,188538000.0
2019-02-01,3718500.0,195172.0,32143700.0,3225400.0,22056000.0,16019100.0,12485500.0,12024600.0,42920300.0,19475600.0,130672400.0,35535700.0,33116000.0,230124000.0,30806500.0,625048000.0,109251000.0
2019-02-04,2541700.0,44356.0,26718800.0,4938100.0,20260600.0,15575800.0,6878900.0,8966200.0,30362500.0,15208600.0,125982000.0,31315100.0,78408000.0,98582000.0,20036000.0,528592000.0,110281500.0
2019-02-05,3613300.0,130436.0,28156400.0,2759100.0,29367100.0,18805600.0,6291100.0,6983300.0,39094900.0,24121400.0,144406400.0,27325400.0,82296000.0,89062000.0,22557000.0,542424000.0,101142000.0
2019-02-06,2052200.0,134425.0,27970000.0,2945200.0,19675600.0,12749800.0,6595100.0,5184000.0,51542800.0,20379200.0,112958400.0,20609800.0,48256000.0,78798000.0,13281200.0,702464000.0,75577500.0
2019-02-07,3907800.0,200837.0,42036200.0,5097500.0,33930700.0,18365800.0,5935500.0,8781000.0,80395700.0,29264000.0,126966800.0,29760700.0,38298000.0,92532000.0,17517600.0,637120000.0,97809000.0
2019-02-08,2512600.0,57080.0,29020700.0,2105800.0,21440400.0,12742100.0,4235200.0,5885400.0,54911100.0,16977600.0,95280000.0,21461100.0,21766000.0,113150000.0,12561400.0,461604000.0,87663000.0
2019-02-11,2986600.0,37342.0,21434100.0,2337000.0,22453000.0,14596900.0,4821800.0,4352800.0,53115700.0,14869400.0,83973600.0,18914100.0,18498000.0,66346000.0,12811200.0,495180000.0,106945500.0
2019-02-12,5980500.0,94865.0,29722100.0,3312300.0,28176300.0,12901300.0,4271900.0,7939600.0,37671300.0,19418200.0,89134000.0,25056600.0,35036000.0,97172000.0,16292300.0,591060000.0,82764000.0
2019-02-13,3569100.0,92951.0,26094100.0,2369300.0,22923500.0,16281100.0,7640500.0,4757700.0,42969600.0,18241800.0,89960800.0,18394900.0,28042000.0,71206000.0,14205100.0,605372000.0,77124000.0
2019-02-14,3247800.0,44059.0,30326800.0,2731400.0,23166900.0,10737000.0,6276500.0,5868900.0,47630100.0,19484000.0,87342800.0,21784700.0,21106000.0,82410000.0,12755200.0,827264000.0,78012000.0
2019-02-15,2806600.0,76587.0,32521700.0,2537600.0,29544700.0,25826000.0,12190100.0,5527200.0,46880800.0,14712000.0,98507200.0,26606900.0,27826000.0,86878000.0,15504400.0,1516748000.0,58573500.0
2019-02-19,2509300.0,38733.0,19487700.0,2469900.0,19126800.0,24018100.0,15614000.0,5872800.0,23868300.0,16638200.0,75891200.0,18038500.0,21980000.0,73634000.0,14345400.0,551892000.0,62526000.0
2019-02-20,2156300.0,76406.0,32593000.0,2357400.0,27833100.0,24102000.0,8889700.0,4455800.0,27509100.0,19704200.0,104457600.0,21607700.0,24090000.0,66752000.0,11770700.0,540988000.0,107131500.0
2019-02-21,2020000.0,247277.0,25207400.0,3684900.0,19709600.0,13643800.0,8634600.0,7382500.0,46619900.0,19508200.0,68998800.0,29063200.0,33272000.0,69668000.0,15607800.0,448548000.0,133638000.0
2019-02-22,2119400.0,54299.0,27735400.0,1838400.0,19653800.0,11865500.0,5439400.0,6374600.0,26343700.0,24493200.0,75652800.0,27763200.0,29436000.0,61924000.0,15858500.0,401740000.0,86109000.0
2019-02-25,2941300.0,56062.0,32608800.0,3920000.0,21208900.0,13010200.0,4882600.0,6293500.0,33835900.0,40341000.0,87493600.0,23750600.0,26208000.0,63690000.0,18737100.0,656020000.0,99397500.0
2019-02-26,4629600.0,79328.0,21939700.0,2155200.0,23246200.0,10659200.0,5153200.0,6028900.0,35659700.0,28268000.0,68280800.0,21536700.0,35026000.0,53316000.0,13784100.0,488464000.0,128737500.0
2019-02-27,2136400.0,94155.0,25162000.0,2046800.0,19933400.0,22081000.0,7935600.0,7737300.0,42542400.0,19555000.0,111341600.0,21487100.0,22092000.0,62976000.0,12697500.0,500256000.0,167758500.0
2019-02-28,2207000.0,52242.0,25085500.0,2275100.0,27730700.0,19219000.0,7811700.0,9533400.0,39835900.0,18876600.0,112861600.0,29083900.0,27422000.0,60518000.0,11114200.0,324944000.0,157810500.0
2019-03-01,2867000.0,32867.0,31431200.0,2985100.0,26191800.0,26158200.0,16411700.0,13541100.0,82657300.0,24668000.0,103544800.0,23501200.0,34086000.0,99498000.0,11097800.0,357188000.0,343671000.0
2019-03-04,3384200.0,141324.0,38063500.0,3555400.0,22255100.0,23290700.0,10272600.0,9808500.0,76611900.0,31653000.0,109744800.0,26608000.0,35490000.0,123348000.0,18894700.0,409992000.0,256452000.0
2019-03-05,2475900.0,69707.0,22319900.0,2838000.0,22315100.0,12469000.0,7120100.0,5595200.0,39868100.0,17907600.0,78949600.0,19538300.0,40094000.0,73630000.0,28187900.0,362924000.0,281470500.0
2019-03-06,2514900.0,83841.0,27194600.0,2139600.0,14060100.0,18429200.0,4820400.0,7766700.0,43158900.0,26244200.0,83241600.0,17687000.0,23602000.0,79920000.0,21531700.0,403524000.0,155032500.0
2019-03-07,6441200.0,65720.0,39407400.0,2851800.0,29445800.0,21342900.0,6088800.0,8187200.0,62622100.0,36996600.0,99185600.0,25339000.0,30086000.0,99140000.0,18306500.0,450104000.0,141637500.0
2019-03-08,4522300.0,63953.0,39303200.0,2328000.0,21427600.0,26864200.0,10427700.0,7517600.0,55826400.0,25781400.0,95997600.0,22818400.0,23694000.0,93340000.0,13184800.0,422416000.0,132294000.0
2019-03-11,1884200.0,26690.0,30518400.0,1910400.0,16204800.0,7592800.0,6708700.0,5157800.0,63343500.0,29153800.0,128044000.0,26491600.0,30032000.0,77528000.0,18884000.0,859728000.0,110884500.0
2019-03-12,2271900.0,60269.0,33953500.0,1966100.0,31559400.0,17651400.0,6289900.0,6422300.0,32521100.0,36101200.0,129870400.0,26132700.0,42220000.0,72290000.0,12155300.0,579576000.0,112561500.0
2019-03-13,1974300.0,94606.0,42426100.0,2013500.0,17856300.0,12404200.0,7377300.0,4386300.0,42817500.0,35667200.0,124130000.0,35513800.0,25888000.0,71040000.0,11973300.0,768900000.0,102670500.0
2019-03-14,1557500.0,41365.0,23751500.0,1494000.0,20861400.0,13672400.0,6778200.0,8188400.0,37665700.0,21313200.0,94318000.0,30763400.0,27302000.0,58932000.0,18037400.0,519384000.0,106551000.0
2019-03-15,3151200.0,70838.0,38192000.0,2324300.0,44272000.0,16705900.0,9412000.0,4302000.0,70020400.0,42049000.0,156171600.0,54681100.0,51886000.0,151018000.0,37135400.0,661484000.0,221782500.0
2019-03-18,1830000.0,33259.0,32935100.0,2489700.0,27734300.0,11499400.0,7783200.0,3893300.0,43980700.0,29675200.0,104879200.0,31207600.0,24442000.0,108582000.0,37524200.0,486992000.0,154215000.0
2019-03-19,4061800.0,44673.0,36893300.0,6104600.0,32094800.0,17731100.0,6558700.0,5220200.0,45029300.0,32306200.0,126585600.0,37588700.0,29788000.0,127284000.0,25611500.0,854972000.0,177009000.0
2019-03-20,3415200.0,35533.0,50105000.0,2900900.0,33136000.0,25599500.0,11304900.0,10123700.0,65860300.0,27408600.0,124140800.0,28113300.0,41508000.0,125312000.0,20211500.0,719148000.0,103623000.0
2019-03-21,2968300.0,30320.0,42428500.0,2949700.0,34686500.0,21831400.0,7739800.0,7182600.0,104914100.0,54548200.0,204136800.0,29854400.0,28150000.0,115356000.0,16223000.0,824312000.0,89206500.0
2019-03-22,4317400.0,76468.0,70794500.0,5151000.0,36194200.0,25353600.0,5874000.0,13077000.0,121855900.0,53494800.0,169630800.0,33624500.0,34422000.0,127260000.0,16389200.0,747644000.0,131184000.0
2019-03-25,2893600.0,78467.0,46336500.0,3676500.0,26707900.0,14007600.0,7288300.0,9736300.0,72835600.0,43893800.0,175381200.0,27067100.0,27576000.0,102076000.0,12631200.0,525212000.0,153225000.0
2019-03-26,3177600.0,58819.0,33248100.0,2861000.0,36734400.0,12234300.0,5056100.0,7502000.0,51171500.0,27930200.0,199202000.0,26097700.0,30752000.0,97318000.0,15437900.0,703508000.0,110263500.0
2019-03-27,2714300.0,71667.0,37096700.0,3402700.0,21772300.0,18416500.0,6595000.0,14207200.0,73148100.0,31662400.0,119393600.0,22733400.0,29428000.0,86496000.0,10620300.0,474372000.0,131688000.0
2019-03-28,1716700.0,42350.0,30368200.0,2654500.0,16531200.0,8215900.0,11878300.0,9143200.0,52089300.0,21079400.0,83121600.0,18334800.0,22402000.0,60860000.0,10443000.0,480264000.0,101611500.0
2019-03-29,2831100.0,223242.0,35205500.0,3614700.0,23423900.0,12167200.0,7093900.0,10841400.0,50234400.0,28694400.0,94256000.0,25399800.0,30890000.0,66416000.0,13455500.0,456896000.0,89869500.0
2019-04-01,3303900.0,84250.0,30969500.0,3666800.0,33228100.0,15575800.0,13560000.0,16501500.0,62485300.0,25181000.0,111448000.0,22789100.0,27706000.0,84776000.0,10381500.0,483824000.0,121656000.0
2019-04-02,1512600.0,49537.0,22645200.0,4292800.0,18209100.0,13022300.0,4475000.0,9725000.0,41002400.0,23574200.0,91062800.0,18142300.0,18288000.0,68962000.0,23946500.0,440920000.0,82183500.0
2019-04-03,1933900.0,64431.0,31633500.0,2404400.0,25471600.0,14848300.0,6152200.0,10407000.0,52030900.0,27738000.0,93087200.0,22860700.0,22180000.0,78522000.0,27391100.0,783504000.0,118791000.0
2019-04-04,1738500.0,20989.0,28530800.0,2248400.0,23580500.0,9074800.0,7508400.0,7503400.0,54378900.0,23006200.0,76457200.0,20112800.0,21022000.0,72478000.0,17847700.0,457376000.0,355810500.0
2019-04-05,1505000.0,88229.0,25674700.0,1744500.0,27828800.0,20359500.0,5114500.0,6321800.0,37088800.0,13419600.0,74106400.0,15826200.0,20012000.0,72810000.0,9594100.0,481744000.0,195574500.0
2019-04-08,1720100.0,34146.0,22697500.0,2130500.0,21464100.0,9573100.0,4270800.0,4446400.0,34998000.0,14619800.0,103526800.0,15116200.0,21750000.0,75056000.0,7297400.0,424192000.0,156156000.0
2019-04-09,2016900.0,80689.0,25631900.0,2150700.0,17074900.0,22965600.0,4648400.0,7020300.0,65954800.0,26880200.0,143072800.0,17612000.0,19668000.0,74288000.0,19751000.0,439972000.0,88560000.0
2019-04-10,2990600.0,109883.0,24563000.0,2019000.0,25289300.0,15015800.0,6344800.0,7519900.0,48232700.0,17234800.0,86781200.0,16477200.0,15510000.0,59280000.0,11701500.0,444772000.0,105919500.0
2019-04-11,1567700.0,77653.0,20654100.0,1794600.0,16309400.0,11729100.0,11694500.0,8679300.0,62205000.0,15394600.0,83603200.0,14209100.0,16998000.0,53096000.0,8071000.0,374600000.0,147538500.0
2019-04-12,1903400.0,43047.0,24989100.0,2612000.0,31507700.0,11043200.0,5272800.0,7005500.0,84627600.0,17110000.0,111042800.0,19745100.0,24312000.0,62288000.0,12329800.0,471708000.0,101190000.0
2019-04-15,1584500.0,63348.0,21073000.0,2083000.0,11608000.0,10290700.0,4252400.0,3070000.0,40030400.0,19821400.0,70146400.0,15792600.0,23796000.0,74488000.0,10834800.0,440092000.0,150579000.0
2019-04-16,2447700.0,30427.0,27195700.0,2953300.0,19958100.0,8369600.0,10097800.0,8927300.0,56093400.0,19218600.0,102785600.0,14071800.0,22622000.0,60892000.0,11215200.0,394964000.0,109093500.0
2019-04-17,1872400.0,61336.0,29651600.0,2983900.0,23540000.0,8923900.0,4693900.0,6118500.0,58834000.0,24495800.0,115627200.0,19300900.0,30366000.0,57870000.0,9973700.0,351004000.0,76897500.0
2019-04-18,2788900.0,66833.0,28580900.0,2457000.0,21794000.0,18489700.0,4090400.0,27589400.0,52495700.0,22983800.0,96783200.0,27991000.0,24750000.0,54998000.0,11655600.0,380988000.0,88144500.0
2019-04-23,2618300.0,74105.0,33665600.0,2344200.0,17741400.0,12407300.0,5574800.0,6239700.0,54250300.0,33385600.0,93292000.0,24025500.0,31868000.0,92808000.0,19954800.0,346856000.0,164158500.0
2019-04-24,1393400.0,51012.0,24977100.0,1924600.0,26417500.0,12693600.0,4173000.0,7302000.0,39505200.0,21876600.0,70162400.0,31257000.0,23396000.0,73516000.0,37289900.0,318204000.0,160912500.0
2019-04-25,1237400.0,78965.0,29517500.0,2428600.0,16020300.0,10747600.0,4836900.0,5380900.0,44532300.0,22775200.0,74172800.0,38033900.0,31344000.0,121982000.0,54148800.0,499296000.0,327741000.0
2019-04-26,2172600.0,40727.0,26359500.0,2184500.0,17705700.0,9494300.0,6022700.0,5950700.0,41527900.0,22100400.0,74596400.0,23654900.0,27228000.0,168652000.0,22075000.0,868988000.0,335410500.0
2019-04-29,1892500.0,50276.0,21716200.0,2461500.0,16992700.0,6947500.0,4469300.0,10246000.0,61643200.0,21226400.0,88818800.0,16324200.0,72368000.0,80426000.0,19641300.0,391920000.0,250717500.0
2019-04-30,2024600.0,77391.0,31495300.0,2224500.0,36645900.0,12005800.0,4758600.0,7957400.0,38800300.0,37685800.0,186139600.0,24166500.0,133178000.0,70120000.0,23494700.0,362920000.0,141969000.0
2019-05-01,2669400.0,26550.0,34797100.0,3761300.0,25870800.0,15252800.0,12331800.0,14371900.0,67969500.0,30893600.0,259309200.0,26821700.0,74340000.0,62340000.0,15996600.0,354280000.0,160566000.0
2019-05-02,3009000.0,31663.0,44110100.0,2537800.0,21120700.0,10868300.0,6759600.0,6612800.0,50972900.0,49977600.0,127985200.0,27350200.0,45098000.0,79258000.0,13209500.0,394684000.0,272389500.0
2019-05-03,1969000.0,74670.0,30386200.0,2147100.0,22117400.0,8881100.0,8414400.0,6191700.0,34598900.0,26576600.0,83569600.0,24911100.0,41588000.0,127632000.0,14575400.0,336824000.0,355602000.0
2019-05-07,4752500.0,126351.0,58818100.0,4385800.0,30661400.0,22479400.0,4010700.0,8984900.0,60090800.0,41251200.0,155054800.0,36017700.0,36604000.0,118042000.0,16253000.0,555220000.0,151971000.0
2019-05-08,2662500.0,144995.0,37165300.0,2492100.0,31028300.0,12396500.0,4178800.0,6907600.0,44254200.0,27334600.0,105358000.0,28419000.0,25520000.0,81572000.0,12505700.0,419168000.0,92646000.0
2019-05-09,3094800.0,110775.0,55351700.0,2768000.0,28991500.0,19736500.0,5015500.0,9411900.0,56468300.0,38601800.0,139634400.0,27235800.0,29556000.0,106166000.0,12967000.0,660248000.0,100671000.0
2019-05-10,3131900.0,92310.0,58526400.0,3175300.0,34968000.0,18558900.0,4586000.0,6037800.0,63453600.0,39192400.0,164834800.0,30915100.0,31650000.0,114360000.0,12578500.0,569500000.0,105124500.0
2019-05-13,5548200.0,139786.0,67185800.0,4241900.0,42253200.0,20818900.0,11130900.0,10501600.0,54962500.0,50922400.0,229722400.0,33944900.0,45626000.0,115668000.0,16833300.0,656912000.0,162522000.0
2019-05-14,4702600.0,201458.0,43360600.0,3090200.0,32214000.0,11595600.0,5556000.0,5690400.0,52398400.0,36808600.0,146118800.0,25266300.0,40392000.0,92582000.0,17628100.0,524880000.0,108786000.0
2019-05-15,2444100.0,92618.0,40944500.0,2072300.0,39054900.0,11491000.0,10299000.0,9566300.0,49061700.0,30097200.0,106178800.0,24722700.0,59302000.0,93852000.0,16746900.0,502320000.0,109440000.0
2019-05-16,3221500.0,93064.0,39281200.0,2319500.0,27414300.0,12492100.0,6349400.0,7666400.0,44872600.0,30889400.0,132125600.0,30112200.0,35308000.0,94156000.0,12953100.0,781088000.0,112249500.0
2019-05-17,2719500.0,60578.0,44702300.0,1923900.0,35566300.0,10959800.0,6589300.0,4747100.0,62711500.0,27087800.0,131516400.0,25770500.0,25362000.0,94732000.0,10485400.0,1022068000.0,266800500.0
2019-05-20,2762600.0,47947.0,38608300.0,1669200.0,27914500.0,9074300.0,4345800.0,6043100.0,44357300.0,29349200.0,154449200.0,23706900.0,30602000.0,75964000.0,10352000.0,572064000.0,307893000.0
2019-05-21,2760500.0,58364.0,31613800.0,1438800.0,20838900.0,13765200.0,3845600.0,4021800.0,36851400.0,29682200.0,113459200.0,15293300.0,20562000.0,80102000.0,7502800.0,361848000.0,270058500.0
2019-05-22,3421500.0,91816.0,24332600.0,1539800.0,22818000.0,15223200.0,3741800.0,5675300.0,25867600.0,23042200.0,118994400.0,15396500.0,18826000.0,58732000.0,9213800.0,325868000.0,280278000.0
2019-05-23,3813200.0,136547.0,45351300.0,2701100.0,29106800.0,15586400.0,6054600.0,9743700.0,51832900.0,32171400.0,146118800.0,23603800.0,25214000.0,88486000.0,12768800.0,591844000.0,398206500.0
2019-05-24,1833100.0,101023.0,25903300.0,1381900.0,23320000.0,8807600.0,2324700.0,4981900.0,30582000.0,23500000.0,94858800.0,14123400.0,18554000.0,67394000.0,8807700.0,357584000.0,212049000.0
2019-05-28,2565900.0,47916.0,24763800.0,3866100.0,32637000.0,16562300.0,4303500.0,8098600.0,35177700.0,51545600.0,111792800.0,23128400.0,20948000.0,64000000.0,14843300.0,428356000.0,154693500.0
2019-05-29,4593500.0,79620.0,42178800.0,2955100.0,32910400.0,21779000.0,4133200.0,13260600.0,39700600.0,29509600.0,113924800.0,22763100.0,36230000.0,85580000.0,12797700.0,559800000.0,179529000.0
2019-05-30,2977200.0,78039.0,30354800.0,2621700.0,28874300.0,15435300.0,7757000.0,13024800.0,40641200.0,22841000.0,84873600.0,16829600.0,18088000.0,62938000.0,8581500.0,394300000.0,118897500.0
2019-05-31,3698600.0,321214.0,45446200.0,2836300.0,34278600.0,18804400.0,15367000.0,18933600.0,49259200.0,24079600.0,108174400.0,26646800.0,31582000.0,92376000.0,15226500.0,389720000.0,156100500.0
2019-06-03,3825600.0,237012.0,75842300.0,4765100.0,36735900.0,16772500.0,14173600.0,17822400.0,63329300.0,39407400.0,161584400.0,37983600.0,96890000.0,181974000.0,56059600.0,478644000.0,195966000.0
2019-06-04,3536300.0,63675.0,47797800.0,2767600.0,34241600.0,9229100.0,7997100.0,14250000.0,45454400.0,30192400.0,123872000.0,29382600.0,60512000.0,113582000.0,46044300.0,641836000.0,207112500.0
2019-06-05,2646500.0,201722.0,34412700.0,5059700.0,19015300.0,13976800.0,7637900.0,8815200.0,46599700.0,28791600.0,119093600.0,24926100.0,46988000.0,84796000.0,19758300.0,511616000.0,202662000.0
2019-06-06,2277500.0,37588.0,29913200.0,2795600.0,28586900.0,11614200.0,5551800.0,9621100.0,37297600.0,23845000.0,90105200.0,21459000.0,29020000.0,73786000.0,12446400.0,408140000.0,303633000.0
2019-06-07,1877400.0,48515.0,45888300.0,1667900.0,31020100.0,8952900.0,8145900.0,11378500.0,33054800.0,23984200.0,122737600.0,33885600.0,43828000.0,96164000.0,16917300.0,348856000.0,240052500.0
2019-06-10,2845900.0,68263.0,41385300.0,2259800.0,21435800.0,23235400.0,5410000.0,8288700.0,37081400.0,26927600.0,104883600.0,26477100.0,28510000.0,107420000.0,14767900.0,402780000.0,158775000.0
2019-06-11,1894500.0,165477.0,41260300.0,1724500.0,22255000.0,28288200.0,4757800.0,5115100.0,34273400.0,23100200.0,107731600.0,23913700.0,33508000.0,80854000.0,15266600.0,383872000.0,174802500.0
2019-06-12,1711900.0,104600.0,27758100.0,1729900.0,17110500.0,10374600.0,5756200.0,5278700.0,36866000.0,15193800.0,73012800.0,17092500.0,23670000.0,53566000.0,17699800.0,358892000.0,227962500.0
2019-06-13,1813700.0,58440.0,23715800.0,1726600.0,24194500.0,40613400.0,5374800.0,5560400.0,31020000.0,19734800.0,86698400.0,17200800.0,20814000.0,55916000.0,12253600.0,308080000.0,122524500.0
2019-06-14,1203300.0,46999.0,22844100.0,1401000.0,37202100.0,9646800.0,9226100.0,5838800.0,29724100.0,16883400.0,75046000.0,17821700.0,24582000.0,57024000.0,16773700.0,394428000.0,111501000.0
2019-06-17,1782500.0,24665.0,20379500.0,2506100.0,22615800.0,13666000.0,4763300.0,6046400.0,40981600.0,18702200.0,58676400.0,14517800.0,19770000.0,52686000.0,29459900.0,276040000.0,184752000.0
2019-06-18,2340700.0,160926.0,48177300.0,2261100.0,34024300.0,18751500.0,10309600.0,10320700.0,46237400.0,32362400.0,106204000.0,25934500.0,34526000.0,77914000.0,37571400.0,581920000.0,190737000.0
2019-06-19,1684500.0,62338.0,31672900.0,4049900.0,25092700.0,13497300.0,11660600.0,11962500.0,58118500.0,24742400.0,84496800.0,23744400.0,26714000.0,57906000.0,21417100.0,331644000.0,98626500.0
2019-06-20,3288100.0,131134.0,40922000.0,2968100.0,32817400.0,12807800.0,18636300.0,10721500.0,50583800.0,27783800.0,86056000.0,33042600.0,24018000.0,64344000.0,14635700.0,350168000.0,177952500.0
2019-06-21,2226000.0,93513.0,39980400.0,2414300.0,25032400.0,11888400.0,15068000.0,14495000.0,65322300.0,41430400.0,191202400.0,36727900.0,50774000.0,78672000.0,22751200.0,434428000.0,123031500.0
2019-06-24,3518400.0,55612.0,19375200.0,1977300.0,23238800.0,11131400.0,17851800.0,6378800.0,48377800.0,16431800.0,72881600.0,20628800.0,24236000.0,45660000.0,15509000.0,282948000.0,86262000.0
2019-06-25,2287100.0,46651.0,33921100.0,2309500.0,24373000.0,16240900.0,24772200.0,9604600.0,47748500.0,26245400.0,84281200.0,33327400.0,31644000.0,60246000.0,16750300.0,311868000.0,92731500.0
2019-06-26,2988700.0,49852.0,22595700.0,1903700.0,13170700.0,18095000.0,12016400.0,12766800.0,31448000.0,18138400.0,104270000.0,23657700.0,34698000.0,48838000.0,12808600.0,584072000.0,127608000.0
2019-06-27,2054600.0,116436.0,19709200.0,2392200.0,14439800.0,17407800.0,8412800.0,9724200.0,59459800.0,13675000.0,83598800.0,16557500.0,24078000.0,42834000.0,11159000.0,445440000.0,95095500.0
2019-06-28,2883300.0,86568.0,21179200.0,2589600.0,27667900.0,18648200.0,8077000.0,8149200.0,76728100.0,35566800.0,124442400.0,30043000.0,33672000.0,60748000.0,16378900.0,397668000.0,102771000.0
2019-07-01,4497900.0,49763.0,31025600.0,3960800.0,25538600.0,16591200.0,13317700.0,14131200.0,48971100.0,28553200.0,109012000.0,22613500.0,29196000.0,63842000.0,14181800.0,709756000.0,123201000.0
2019-07-02,3040700.0,79122.0,18035800.0,2705400.0,26045900.0,10546800.0,13282100.0,10494300.0,56626800.0,15568400.0,67740800.0,15237800.0,20630000.0,52918000.0,9050000.0,400228000.0,138885000.0
2019-07-03,2335800.0,59511.0,15792100.0,2286800.0,14359300.0,3731800.0,6351500.0,5380300.0,23706800.0,10683600.0,45448000.0,13629300.0,20154000.0,33806000.0,10246100.0,246636000.0,213016500.0
2019-07-05,3362500.0,73103.0,21415600.0,2446300.0,21696200.0,25942000.0,11536600.0,12180100.0,40683100.0,11847800.0,69062000.0,18141100.0,29794000.0,52568000.0,11164100.0,396552000.0,105985500.0
2019-07-08,3131800.0,61780.0,17598800.0,2611300.0,15839500.0,8611800.0,8028900.0,6490000.0,26286700.0,14919800.0,101354400.0,16779700.0,29888000.0,57668000.0,9723900.0,329788000.0,88207500.0
2019-07-09,2532900.0,101926.0,19193500.0,3178000.0,11661800.0,9441400.0,6633400.0,6215700.0,25895800.0,18499600.0,82312000.0,19953100.0,29472000.0,86914000.0,14698600.0,342860000.0,92862000.0
