Date,VOO,CSPX.L,QQQ,VTI,EFA,IEMG,GLD,TLT,XLF,XLK,AAPL,MSFT,GOOGL,AMZN,META,NVDA,TSLA
2019-01-25,244.32000732421875,260.8500061035156,165.14999389648438,136.47000122070312,62.16999816894531,50.689998626708984,122.86000061035156,120.52999877929688,26.0,32.96500015258789,39.439998626708984,107.16999816894531,55.07550048828125,83.52850341796875,149.00999450683594,4.003749847412109,19.80266761779785
2019-01-28,242.42999267578125,257.8399963378906,163.11000061035156,135.47000122070312,61.83000183105469,50.18000030517578,123.29000091552734,120.41000366210938,25.920000076293945,32.525001525878906,39.07500076293945,105.08000183105469,53.99300003051758,81.89450073242188,147.47000122070312,3.4502499103546143,19.7586669921875
2019-01-29,242.1300048828125,258.07000732421875,161.57000732421875,135.27999877929688,61.970001220703125,50.22999954223633,123.9800033569336,121.0199966430664,25.829999923706055,32.17499923706055,38.66999816894531,102.94000244140625,53.50299835205078,79.69400024414062,144.19000244140625,3.2899999618530273,19.83066749572754
2019-01-30,245.9600067138672,260.29998779296875,165.67999267578125,137.32000732421875,62.650001525878906,51.33000183105469,124.69000244140625,120.93000030517578,25.979999542236328,33.17499923706055,41.3125,106.37999725341797,54.89950180053711,83.52149963378906,150.4199981689453,3.4347500801086426,20.584667205810547
2019-01-31,248.00999450683594,264.2799987792969,168.16000366210938,138.52999877929688,62.68000030517578,51.68000030517578,124.75,121.97000122070312,25.940000534057617,33.13999938964844,41.61000061035156,104.43000030517578,56.294498443603516,85.9365005493164,166.69000244140625,3.59375,20.468000411987305
2019-02-01,248.22000122070312,265.3299865722656,167.4499969482422,138.72999572753906,62.65999984741211,51.38999938964844,124.5,120.95999908447266,26.049999237060547,33.334999084472656,41.630001068115234,102.77999877929688,55.930999755859375,81.3115005493164,165.7100067138672,3.6182498931884766,20.81399917602539
2019-02-04,249.99000549316406,265.5,169.52999877929688,139.72000122070312,62.88999938964844,51.4900016784668,123.95999908447266,120.41999816894531,26.15999984741211,33.869998931884766,42.8125,105.73999786376953,57.07099914550781,81.66549682617188,169.25,3.7295000553131104,20.859333038330078
2019-02-05,251.10000610351562,267.5199890136719,171.02999877929688,140.3000030517578,63.380001068115234,52.13999938964844,124.27999877929688,120.97000122070312,26.09000015258789,34.154998779296875,43.54499816894531,107.22000122070312,57.59349822998047,82.94049835205078,171.16000366210938,3.7487499713897705,21.42333221435547
2019-02-06,250.7899932861328,267.42999267578125,170.52000427246094,140.16000366210938,63.060001373291016,51.470001220703125,123.44000244140625,121.02999877929688,26.059999465942383,34.27000045776367,43.560001373291016,106.02999877929688,56.144500732421875,82.01300048828125,170.49000549316406,3.825000047683716,21.148000717163086
2019-02-07,248.3300018310547,263.4599914550781,168.22999572753906,138.8300018310547,62.220001220703125,50.970001220703125,123.73999786376953,121.83000183105469,25.799999237060547,33.79999923706055,42.73500061035156,105.2699966430664,55.295501708984375,80.71849822998047,166.3800048828125,3.685499906539917,20.500667572021484
2019-02-08,248.64999389648438,262.8500061035156,168.55999755859375,138.97000122070312,62.02000045776367,50.70000076293945,124.20999908447266,122.3499984741211,25.670000076293945,33.994998931884766,42.602500915527344,105.66999816894531,55.11899948120117,79.41100311279297,167.3300018310547,3.7042500972747803,20.386667251586914
2019-02-11,248.77999877929688,265.2900085449219,168.39999389648438,139.25999450683594,61.959999084472656,50.529998779296875,123.5999984741211,121.87000274658203,25.75,33.97999954223633,42.35749816894531,105.25,55.10599899291992,79.55000305175781,165.7899932861328,3.661250114440918,20.856000900268555
2019-02-12,252.0,268.42999267578125,170.88999938964844,141.0,62.68000030517578,50.97999954223633,123.86000061035156,121.55999755859375,26.1299991607666,34.43000030517578,42.72249984741211,106.88999938964844,56.37900161743164,81.90049743652344,165.0399932861328,3.779249906539917,20.78733253479004
2019-02-13,252.75999450683594,269.32000732421875,171.00999450683594,141.44000244140625,62.689998626708984,50.599998474121094,123.37000274658203,121.0999984741211,26.200000762939453,34.474998474121094,42.54499816894531,106.80999755859375,56.43149948120117,82.0,164.07000732421875,3.822000026702881,20.544666290283203
2019-02-14,252.1999969482422,268.44000244140625,171.22000122070312,141.19000244140625,62.709999084472656,50.709999084472656,124.05999755859375,121.79000091552734,25.8799991607666,34.53499984741211,42.70000076293945,106.9000015258789,56.459999084472656,81.13249969482422,163.9499969482422,3.8632500171661377,20.251333236694336
2019-02-15,254.97999572753906,271.239990234375,171.94000244140625,142.74000549316406,63.619998931884766,50.63999938964844,124.80000305175781,121.9800033569336,26.43000030517578,34.810001373291016,42.60499954223633,108.22000122070312,55.98149871826172,80.39749908447266,162.5,3.933500051498413,20.525333404541016
2019-02-19,255.4199981689453,272.1000061035156,172.27999877929688,143.02000427246094,63.86000061035156,50.970001220703125,126.69999694824219,122.29000091552734,26.469999313354492,34.81999969482422,42.73249816894531,108.16999816894531,56.32550048828125,81.37899780273438,162.2899932861328,3.9159998893737793,20.375999450683594
2019-02-20,256.010009765625,272.7300109863281,172.25,143.32000732421875,64.04000091552734,51.33000183105469,126.4800033569336,121.94000244140625,26.639999389648438,34.86000061035156,43.00749969482422,107.1500015258789,56.02949905395508,81.1050033569336,162.55999755859375,3.963749885559082,20.17066764831543
2019-02-21,255.0800018310547,272.0,171.6199951171875,142.8300018310547,63.90999984741211,51.18000030517578,125.05000305175781,120.8499984741211,26.5,34.875,42.76499938964844,109.41000366210938,55.21049880981445,80.97200012207031,160.0399932861328,3.89424991607666,19.415332794189453
2019-02-22,256.6099853515625,273.70001220703125,172.88999938964844,143.77000427246094,64.12000274658203,51.75,125.5,121.56999969482422,26.459999084472656,35.31999969482422,43.24250030517578,110.97000122070312,55.827999114990234,81.5780029296875,161.88999938964844,3.979749917984009,19.6473331451416
2019-02-25,256.989990234375,275.5199890136719,173.52000427246094,143.97999572753906,64.30999755859375,52.27000045776367,125.37000274658203,121.20999908447266,26.56999969482422,35.4900016784668,43.557498931884766,111.58999633789062,55.86650085449219,81.6500015258789,164.6199951171875,3.967250108718872,19.917999267578125
2019-02-26,256.79998779296875,274.510009765625,173.6999969482422,143.7100067138672,64.62000274658203,52.130001068115234,125.58000183105469,121.80999755859375,26.489999771118164,35.564998626708984,43.58250045776367,112.36000061035156,56.10049819946289,81.81999969482422,164.1300048828125,3.927500009536743,19.857332229614258
2019-02-27,256.6700134277344,272.95001220703125,173.58999633789062,143.75999450683594,64.36000061035156,51.709999084472656,124.69000244140625,120.43000030517578,26.59000015258789,35.529998779296875,43.717498779296875,112.16999816894531,56.144500732421875,82.05449676513672,162.80999755859375,3.8852500915527344,20.982667922973633
2019-02-28,256.07000732421875,273.6600036621094,173.19000244140625,143.4600067138672,64.2699966430664,51.119998931884766,123.98999786376953,120.0199966430664,26.520000457763672,35.43000030517578,43.287498474121094,112.02999877929688,56.32749938964844,81.99150085449219,161.4499969482422,3.8564999103546143,21.325332641601562
2019-03-01,257.8299865722656,273.8699951171875,174.38999938964844,144.4199981689453,64.62000274658203,51.06999969482422,121.87999725341797,118.66000366210938,26.690000534057617,35.66999816894531,43.74250030517578,112.52999877929688,57.42599868774414,83.58650207519531,162.27999877929688,3.911250114440918,19.652666091918945
2019-03-04,256.8399963378906,273.739990234375,174.4199981689453,143.75,64.37999725341797,51.18000030517578,121.55999755859375,119.58999633789062,26.520000457763672,35.53499984741211,43.962501525878906,112.26000213623047,57.67100143432617,84.80850219726562,167.3699951171875,3.9195001125335693,19.02400016784668
2019-03-05,256.5400085449219,273.8599853515625,174.5500030517578,143.47999572753906,64.44000244140625,51.689998626708984,121.72000122070312,119.83999633789062,26.420000076293945,35.43000030517578,43.88249969482422,111.69999694824219,58.45949935913086,84.62149810791016,171.25999450683594,3.9130001068115234,18.43600082397461
2019-03-06,254.89999389648438,272.5400085449219,173.55999755859375,142.38999938964844,64.27999877929688,51.439998626708984,121.61000061035156,120.27999877929688,26.25,35.244998931884766,43.630001068115234,111.75,58.24700164794922,83.44750213623047,172.50999450683594,3.8012499809265137,18.416000366210938
2019-03-07,252.85000610351562,270.0400085449219,171.42999267578125,141.27999877929688,63.459999084472656,50.5,121.51000213623047,121.05999755859375,25.979999542236328,34.90999984741211,43.125,110.38999938964844,57.54249954223633,81.29750061035156,169.1300048828125,3.7314999103546143,18.439332962036133
2019-03-08,252.33999633789062,268.0299987792969,171.1699981689453,140.99000549316406,63.470001220703125,50.220001220703125,122.83999633789062,121.56999969482422,25.969999313354492,34.904998779296875,43.227500915527344,110.51000213623047,57.49850082397461,81.04000091552734,169.60000610351562,3.7660000324249268,18.94266700744629
2019-03-11,256.0199890136719,272.2300109863281,174.72999572753906,143.05999755859375,64.0199966430664,51.099998474121094,122.23999786376953,121.20999908447266,26.239999771118164,35.654998779296875,44.724998474121094,112.83000183105469,58.9630012512207,83.53099822998047,172.07000732421875,4.028500080108643,19.39466667175293
2019-03-12,256.92999267578125,274.17999267578125,175.69000244140625,143.5399932861328,63.97999954223633,51.369998931884766,122.9800033569336,122.05999755859375,26.299999237060547,35.8650016784668,45.227500915527344,113.62000274658203,59.86249923706055,83.65499877929688,171.9199981689453,4.063000202178955,18.890666961669922
2019-03-13,258.67999267578125,276.07000732421875,177.00999450683594,144.4600067138672,64.52999877929688,51.45000076293945,123.83999633789062,121.83000183105469,26.479999542236328,36.099998474121094,45.4275016784668,114.5,59.952999114990234,84.54049682617188,173.3699951171875,4.2154998779296875,19.263999938964844
2019-03-14,258.5899963378906,275.8999938964844,176.7100067138672,144.33999633789062,64.5199966430664,51.209999084472656,122.41000366210938,120.94999694824219,26.579999923706055,36.17499923706055,45.932498931884766,114.58999633789062,59.62649917602539,84.31099700927734,170.1699981689453,4.138999938964844,19.33066749572754
2019-03-15,259.8500061035156,277.4800109863281,178.35000610351562,145.00999450683594,65.22000122070312,51.91999816894531,122.97000122070312,121.75,26.6299991607666,36.494998931884766,46.529998779296875,115.91000366210938,59.51499938964844,85.61799621582031,165.97999572753906,4.245250225067139,18.36199951171875
2019-03-18,260.7799987792969,277.2799987792969,178.4499969482422,145.5500030517578,65.44999694824219,52.470001220703125,123.04000091552734,121.68000030517578,26.899999618530273,36.650001525878906,47.005001068115234,117.56999969482422,59.4275016784668,87.10749816894531,160.47000122070312,4.223750114440918,17.965999603271484
2019-03-19,260.8599853515625,279.55999755859375,179.0500030517578,145.52000427246094,65.58000183105469,52.459999084472656,123.37999725341797,121.41000366210938,26.690000534057617,36.724998474121094,46.63249969482422,117.6500015258789,60.12300109863281,88.09249877929688,161.57000732421875,4.392749786376953,17.83133316040039
2019-03-20,259.92999267578125,276.2900085449219,179.75999450683594,144.9199981689453,65.61000061035156,52.560001373291016,124.18000030517578,122.68000030517578,26.139999389648438,36.625,47.040000915527344,117.5199966430664,61.32149887084961,89.8635025024414,165.44000244140625,4.360000133514404,18.239999771118164
2019-03-21,261.42999267578125,279.1199951171875,182.57000732421875,146.6199951171875,65.56999969482422,52.63999938964844,123.68000030517578,122.94999694824219,26.059999465942383,37.54499816894531,48.772499084472656,120.22000122070312,61.80649948120117,90.96299743652344,166.0800018310547,4.598499774932861,18.26799964904785
2019-03-22,256.4599914550781,275.989990234375,178.55999755859375,143.55999755859375,64.30999755859375,51.09000015258789,123.97000122070312,124.86000061035156,25.34000015258789,36.65999984741211,47.76250076293945,117.05000305175781,60.38249969482422,88.2385025024414,164.33999633789062,4.4375,17.635332107543945
2019-03-25,256.2300109863281,274.5799865722656,178.22000122070312,142.69000244140625,64.4000015258789,51.27000045776367,124.91999816894531,125.05999755859375,25.229999542236328,36.5,47.185001373291016,117.66000366210938,59.86899948120117,88.71299743652344,166.2899932861328,4.3445000648498535,17.3613338470459
2019-03-26,258.0799865722656,276.44000244140625,179.0500030517578,143.7899932861328,64.72000122070312,51.380001068115234,124.30000305175781,124.97000122070312,25.530000686645508,36.70000076293945,46.6974983215332,117.91000366210938,59.492000579833984,89.18800354003906,167.67999267578125,4.421750068664551,17.851333618164062
2019-03-27,256.8800048828125,274.7200012207031,177.89999389648438,143.1300048828125,64.75,50.810001373291016,123.6500015258789,126.12000274658203,25.420000076293945,36.4900016784668,47.11750030517578,116.7699966430664,58.9005012512207,88.28500366210938,165.8699951171875,4.412499904632568,18.32200050354004
2019-03-28,257.8800048828125,275.29998779296875,178.30999755859375,143.75999450683594,64.58999633789062,51.209999084472656,121.9000015258789,126.55999755859375,25.639999389648438,36.63999938964844,47.18000030517578,116.93000030517578,58.61349868774414,88.6709976196289,165.5500030517578,4.431250095367432,18.57466697692871
2019-03-29,259.5400085449219,277.760009765625,179.66000366210938,144.7100067138672,64.86000061035156,51.709999084472656,122.01000213623047,126.44000244140625,25.709999084472656,37.0,47.48749923706055,117.94000244140625,58.84450149536133,89.0374984741211,166.69000244140625,4.488999843597412,18.657333374023438
2019-04-01,262.5299987792969,280.6600036621094,182.0399932861328,146.38999938964844,65.69000244140625,52.5099983215332,121.52999877929688,124.37000274658203,26.34000015258789,37.505001068115234,47.810001373291016,119.0199966430664,59.94900131225586,90.70950317382812,168.6999969482422,4.557000160217285,19.278667449951172
2019-04-02,262.6199951171875,281.2300109863281,182.72999572753906,146.3800048828125,65.70999908447266,52.33000183105469,121.9800033569336,124.5999984741211,26.31999969482422,37.6349983215332,48.505001068115234,119.19000244140625,60.277000427246094,90.6989974975586,174.1999969482422,4.574999809265137,19.058666229248047
2019-04-03,263.1099853515625,283.1400146484375,183.77999877929688,146.72999572753906,66.22000122070312,52.709999084472656,121.80000305175781,123.5199966430664,26.399999618530273,37.939998626708984,48.837501525878906,119.97000122070312,60.54050064086914,91.03500366210938,173.5399932861328,4.7154998779296875,19.45400047302246
2019-04-04,263.739990234375,282.20001220703125,183.7100067138672,147.0399932861328,66.08000183105469,53.0099983215332,122.11000061035156,123.87000274658203,26.559999465942383,37.779998779296875,48.92250061035156,119.36000061035156,60.97249984741211,90.94300079345703,176.02000427246094,4.706500053405762,17.851999282836914
2019-04-05,265.010009765625,283.80999755859375,184.66000366210938,147.77999877929688,66.25,53.380001068115234,121.9800033569336,124.02999877929688,26.600000381469727,37.959999084472656,49.25,119.88999938964844,60.5724983215332,91.86399841308594,175.72000122070312,4.773749828338623,18.33066749572754
2019-04-08,265.239990234375,283.80999755859375,185.1300048828125,147.91000366210938,66.29000091552734,53.34000015258789,122.51000213623047,123.58999633789062,26.6299991607666,38.10499954223633,50.025001525878906,119.93000030517578,60.41400146484375,92.49299621582031,174.92999267578125,4.794750213623047,18.213333129882812
2019-04-09,263.8299865722656,283.0,184.47999572753906,147.02000427246094,65.87000274658203,53.29999923706055,123.1500015258789,123.9800033569336,26.40999984741211,37.92499923706055,49.875,119.27999877929688,60.134498596191406,91.79199981689453,177.5800018310547,4.731500148773193,18.15399932861328
2019-04-10,264.739990234375,283.4200134277344,185.47000122070312,147.6999969482422,66.12000274658203,53.540000915527344,123.52999877929688,124.27999877929688,26.489999771118164,38.189998626708984,50.154998779296875,120.19000244140625,60.3224983215332,92.36650085449219,177.82000732421875,4.802499771118164,18.40399932861328
2019-04-11,264.69000244140625,283.8800048828125,185.02999877929688,147.69000244140625,65.9800033569336,53.040000915527344,121.94999694824219,123.55000305175781,26.649999618530273,38.13999938964844,49.73749923706055,120.33000183105469,60.47949981689453,92.20349884033203,177.50999450683594,4.78849983215332,17.89466667175293
2019-04-12,266.4800109863281,285.0799865722656,185.8300018310547,148.67999267578125,66.44000244140625,53.349998474121094,121.83000183105469,122.66999816894531,27.139999389648438,38.404998779296875,49.717498779296875,120.94999694824219,61.13650131225586,92.15299987792969,179.10000610351562,4.750249862670898,17.84666633605957
2019-04-15,266.29998779296875,285.0799865722656,185.86000061035156,148.55999755859375,66.47000122070312,53.150001525878906,121.5999984741211,122.9800033569336,26.969999313354492,38.38999938964844,49.807498931884766,121.05000305175781,61.326499938964844,92.24349975585938,179.64999389648438,4.617499828338623,17.7586669921875
2019-04-16,266.489990234375,285.9200134277344,186.5,148.60000610351562,66.5199966430664,53.560001373291016,120.51000213623047,122.20999908447266,27.350000381469727,38.584999084472656,49.8125,120.7699966430664,61.59550094604492,93.1520004272461,178.8699951171875,4.705249786376953,18.224000930786133
2019-04-17,265.8399963378906,284.8599853515625,187.14999389648438,148.0500030517578,66.70999908447266,53.709999084472656,120.27999877929688,122.26000213623047,27.420000076293945,38.79999923706055,50.782501220703125,121.7699966430664,62.00699996948242,93.24099731445312,178.77999877929688,4.682250022888184,18.082000732421875
2019-04-18,266.3399963378906,284.9599914550781,187.38999938964844,148.27000427246094,66.66999816894531,53.619998931884766,120.37000274658203,122.9000015258789,27.34000015258789,38.90999984741211,50.96500015258789,123.37000274658203,62.07350158691406,93.08450317382812,178.27999877929688,4.65749979019165,18.21733283996582
2019-04-23,268.8999938964844,287.8999938964844,190.30999755859375,149.8000030517578,66.69000244140625,53.439998626708984,120.12000274658203,122.56999969482422,27.43000030517578,39.42499923706055,51.869998931884766,125.44000244140625,63.52949905395508,96.1884994506836,183.77999877929688,4.766749858856201,17.593332290649414
2019-04-24,268.3699951171875,288.44000244140625,189.7100067138672,149.60000610351562,66.2300033569336,52.65999984741211,120.47000122070312,123.56999969482422,27.399999618530273,39.439998626708984,51.790000915527344,125.01000213623047,63.002498626708984,95.0875015258789,182.5800018310547,4.779250144958496,17.243999481201172
2019-04-25,268.2699890136719,287.7799987792969,190.47999572753906,149.35000610351562,66.18000030517578,52.599998474121094,120.56999969482422,123.38999938964844,27.450000762939453,39.43000030517578,51.31999969482422,129.14999389648438,63.367000579833984,95.11250305175781,193.25999450683594,4.672749996185303,16.5086669921875
2019-04-26,269.5,288.0199890136719,190.64999389648438,150.16000366210938,66.44999694824219,52.81999969482422,121.37000274658203,123.80999755859375,27.700000762939453,39.279998779296875,51.07500076293945,129.88999938964844,63.87099838256836,97.53150177001953,191.49000549316406,4.452250003814697,15.675999641418457
2019-04-29,269.8399963378906,289.3500061035156,191.02000427246094,150.3800048828125,66.72000122070312,52.90999984741211,120.83000183105469,123.0199966430664,27.979999542236328,39.290000915527344,51.15250015258789,129.77000427246094,64.80999755859375,96.92150115966797,194.77999877929688,4.483250141143799,16.097999572753906
2019-04-30,270.010009765625,288.3500061035156,189.5399932861328,150.38999938964844,66.76000213623047,52.84000015258789,121.19999694824219,123.6500015258789,28.020000457763672,39.35499954223633,50.16749954223633,130.60000610351562,59.948001861572266,96.32599639892578,193.39999389648438,4.525000095367432,15.912667274475098
2019-05-01,268.0400085449219,289.9100036621094,188.92999267578125,149.27000427246094,66.37999725341797,52.45000076293945,120.4000015258789,123.9000015258789,27.790000915527344,39.255001068115234,52.630001068115234,127.87999725341797,58.66600036621094,95.57599639892578,193.02999877929688,4.511750221252441,15.600666999816895
2019-05-02,267.510009765625,286.20001220703125,188.11000061035156,149.02000427246094,66.27999877929688,52.599998474121094,119.94000244140625,123.30999755859375,27.81999969482422,39.04999923706055,52.287498474121094,126.20999908447266,58.32550048828125,95.04100036621094,192.52999877929688,4.579750061035156,16.273332595825195
2019-05-03,270.04998779296875,288.67999267578125,191.11000061035156,150.6300048828125,66.98999786376953,53.2400016784668,120.6500015258789,123.66000366210938,28.06999969482422,39.41999816894531,52.9375,128.89999389648438,59.477500915527344,98.12300109863281,195.47000122070312,4.575250148773193,17.00200080871582
2019-05-07,264.6199951171875,284.2200012207031,186.24000549316406,147.55999755859375,65.06999969482422,51.130001068115234,121.20999908447266,124.94999694824219,27.420000076293945,38.275001525878906,50.71500015258789,125.5199966430664,58.94300079345703,96.05000305175781,189.77000427246094,4.327750205993652,16.470666885375977
2019-05-08,264.1000061035156,283.7300109863281,185.77000427246094,147.32000732421875,65.1500015258789,51.099998474121094,120.91000366210938,124.41000366210938,27.360000610351562,38.22999954223633,50.724998474121094,125.51000213623047,58.53900146484375,95.88849639892578,189.5399932861328,4.3480000495910645,16.32266616821289
2019-05-09,263.2900085449219,279.45001220703125,184.77000427246094,146.85000610351562,64.8499984741211,50.2599983215332,121.19999694824219,124.91999816894531,27.299999237060547,37.970001220703125,50.18000030517578,125.5,58.39849853515625,94.99349975585938,188.64999389648438,4.254749774932861,16.131999969482422
2019-05-10,264.5199890136719,278.2200012207031,185.0,147.52999877929688,65.33000183105469,50.56999969482422,121.43000030517578,124.75,27.479999542236328,38.09000015258789,49.29499816894531,127.12999725341797,58.38199996948242,94.4990005493164,188.33999633789062,4.2204999923706055,15.968000411987305
2019-05-13,258.0299987792969,276.75,178.5800018310547,143.8000030517578,63.810001373291016,48.88999938964844,122.66999816894531,125.7300033569336,26.68000030517578,36.654998779296875,46.43000030517578,123.3499984741211,56.829498291015625,91.13400268554688,181.5399932861328,3.961250066757202,15.133999824523926
2019-05-14,260.2699890136719,279.989990234375,180.5399932861328,145.10000610351562,64.44999694824219,49.540000915527344,122.45999908447266,125.36000061035156,26.889999389648438,37.244998931884766,47.165000915527344,124.7300033569336,56.24300003051758,92.00599670410156,180.72999572753906,4.051000118255615,15.487333297729492
2019-05-15,261.80999755859375,280.5400085449219,183.08999633789062,145.9600067138672,64.68000030517578,49.63999938964844,122.38999938964844,126.12999725341797,26.790000915527344,37.650001525878906,47.72999954223633,126.0199966430664,58.540000915527344,93.55750274658203,186.27000427246094,3.989500045776367,15.463333129882812
2019-05-16,264.2099914550781,284.20001220703125,184.92999267578125,147.27999877929688,65.19999694824219,49.41999816894531,121.51000213623047,125.70999908447266,27.059999465942383,37.994998931884766,47.52000045776367,128.92999267578125,59.224998474121094,95.37850189208984,186.99000549316406,4.004749774932861,15.222000122070312
2019-05-17,262.6099853515625,283.2799987792969,183.0399932861328,146.24000549316406,64.7699966430664,48.54999923706055,120.6500015258789,125.98999786376953,26.8799991607666,37.689998626708984,47.25,128.07000732421875,58.43899917602539,93.44999694824219,185.3000030517578,3.913249969482422,14.0686674118042
2019-05-20,260.82000732421875,280.29998779296875,179.9499969482422,145.1999969482422,64.51000213623047,48.349998474121094,120.63999938964844,125.7300033569336,26.90999984741211,37.03499984741211,45.772499084472656,126.22000122070312,57.233001708984375,92.94850158691406,182.72000122070312,3.793750047683716,13.690667152404785
2019-05-21,263.0299987792969,281.70001220703125,181.8300018310547,146.6199951171875,64.94000244140625,49.02000045776367,120.36000061035156,125.52999877929688,27.190000534057617,37.4900016784668,46.650001525878906,126.9000015258789,57.72200012207031,92.8759994506836,184.82000732421875,3.876499891281128,13.67199993133545
2019-05-22,262.30999755859375,281.45001220703125,181.02000427246094,146.08999633789062,64.68000030517578,48.7599983215332,120.23999786376953,126.25,27.030000686645508,37.29499816894531,45.69499969482422,127.66999816894531,57.79249954223633,92.98400115966797,185.32000732421875,3.805000066757202,12.84866714477539
2019-05-23,259.239990234375,277.55999755859375,178.25,144.22999572753906,64.08999633789062,48.09000015258789,121.16999816894531,127.66999816894531,26.649999618530273,36.63999938964844,44.915000915527344,126.18000030517578,57.266998291015625,90.77400207519531,180.8699951171875,3.683000087738037,13.03266716003418
2019-05-24,259.69000244140625,278.2300109863281,178.16000366210938,144.5800018310547,64.77999877929688,48.189998626708984,121.30000305175781,127.77999877929688,26.860000610351562,36.650001525878906,44.74250030517578,126.23999786376953,56.93050003051758,91.16400146484375,181.05999755859375,3.6287500858306885,12.708666801452637
