Date,EFA,CSPX.L,Euclidean,Pearson,Cosine,DTW
2023-08-11,72.129997,464.570007,,,,
2023-08-14,71.809998,467.179993,,,,
2023-08-15,70.919998,465.100006,,,,
2023-08-16,70.339996,463.579987,,,,
2023-08-17,69.839996,459.320007,,,,
2023-08-18,69.839996,455.100006,,,,
2023-08-21,70.099998,456.109985,,,,
2023-08-22,69.970001,459.459991,,,,
2023-08-23,70.730003,462.079987,,,,
2023-08-24,69.760002,459.869995,,,,
2023-08-25,70.230003,457.679993,,,,
2023-08-29,71.849998,467.709991,,,,
2023-08-30,71.809998,471.130005,,,,
2023-08-31,71.529999,472.059998,,,,
2023-09-01,71.489998,471.320007,,,,
2023-09-05,70.870003,470.700012,,,,
2023-09-06,70.720001,465.859985,,,,
2023-09-07,70.489998,465.140015,,,,
2023-09-08,70.389999,466.980011,,,,
2023-09-11,71.120003,467.320007,,,,
2023-09-12,70.830002,467.170013,,,,
2023-09-13,70.610001,467.660004,,,,
2023-09-14,71.540001,470.019989,,,,
2023-09-15,71.379997,466.410004,,,,
2023-09-18,71.129997,466.140015,,,,
2023-09-19,71.190002,462.579987,,,,
2023-09-20,71.019997,465.209991,,,,
2023-09-21,69.839996,455.540009,,,,
2023-09-22,69.900002,455.119995,,,,
2023-09-25,69.589996,452.209991,,,,
2023-09-26,68.690002,447.970001,,,,
2023-09-27,68.559998,446.76001,,,,
2023-09-28,69.120003,449.559998,,,,
2023-09-29,68.919998,450.75,,,,
2023-10-02,67.910004,449.019989,,,,
2023-10-03,67.059998,441.600006,,,,
2023-10-04,67.18,443.299988,,,,
2023-10-05,67.769997,442.390015,,,,
2023-10-06,68.519997,447.459991,,,,
2023-10-09,68.419998,449.709991,,,,
2023-10-10,69.360001,457.820007,,,,
2023-10-11,69.650002,455.73999,,,,
2023-10-12,69.07,457.459991,,,,
2023-10-13,68.43,453.450012,,,,
2023-10-16,68.93,457.549988,,,,
2023-10-17,68.970001,457.73999,,,,
2023-10-18,67.769997,454.049988,,,,
2023-10-19,67.169998,451.5,,,,
2023-10-20,66.57,442.799988,,,,
2023-10-23,66.620003,443.100006,,,,
2023-10-24,67.0,443.630005,,,,
2023-10-25,66.519997,441.109985,,,,
2023-10-26,66.040001,434.809998,,,,
2023-10-27,65.839996,433.51001,,,,
2023-10-30,66.68,433.970001,,,,
2023-10-31,66.919998,436.420013,,,,
2023-11-01,67.550003,440.649994,,,,
2023-11-02,68.93,450.049988,,,,
2023-11-03,69.660004,456.940002,,,,
2023-11-06,69.309998,456.619995,,,,
2023-11-07,68.889999,458.619995,,,,
2023-11-08,68.800003,457.920013,,,,
2023-11-09,68.790001,459.040009,,,,
2023-11-10,69.099998,457.809998,,,,
2023-11-13,69.279999,462.01001,,,,
2023-11-14,71.050003,471.200012,,,,
2023-11-15,70.940002,472.600006,,,,
2023-11-16,70.889999,470.119995,,,,
2023-11-17,71.849998,471.820007,,,,
2023-11-20,72.120003,474.790009,,,,
2023-11-21,71.839996,474.649994,,,,
2023-11-22,72.010002,476.899994,,,,
2023-11-24,72.559998,477.0,,,,
2023-11-27,72.309998,476.880005,,,,
2023-11-28,72.330002,478.380005,,,,
2023-11-29,72.480003,477.299988,,,,
2023-11-30,72.419998,476.329987,,,,
2023-12-01,73.18,479.950012,,,,
2023-12-04,72.610001,477.059998,,,,
2023-12-05,72.349998,478.859985,,,,
2023-12-06,72.57,478.100006,,,,
2023-12-07,72.919998,479.809998,,,,
2023-12-08,73.139999,481.01001,,,,
2023-12-11,73.32,482.440002,,,,
2023-12-12,73.449997,485.079987,,,,
2023-12-13,74.519997,487.51001,,,,
2023-12-14,75.07,494.75,,,,
2023-12-15,74.339996,495.109985,,,,
2023-12-18,74.519997,496.98999,,,,
2023-12-19,75.150002,499.109985,,,,
2023-12-20,73.470001,499.790009,,,,
2023-12-21,74.660004,496.380005,,,,
2023-12-22,74.730003,497.940002,,,,
2023-12-27,75.470001,500.73999,,,,
2023-12-28,75.269997,501.959991,,,,
2023-12-29,75.349998,502.0,,,,
